timestamp,state,event_type,event_details,ram_usage_mb
2025-06-03 19:18:05,idle,SAMPLED_STATE,,54.45
2025-06-03 19:18:05,working_normal,WORKLOAD_START,"type:normal,size:5000",
2025-06-03 19:18:06,working_normal,SAMPLED_STATE,,817.37
2025-06-03 19:18:07,working_normal,SAMPLED_STATE,,1008.11
2025-06-03 19:18:08,working_normal,SAMPLED_STATE,,1008.09
2025-06-03 19:18:09,working_normal,SAMPLED_STATE,,1008.09
2025-06-03 19:18:10,working_normal,SAMPLED_STATE,,1008.09
2025-06-03 19:18:11,working_normal,SAMPLED_STATE,,1008.09
2025-06-03 19:18:11,working_normal,WORKLOAD_END,"type:normal,size:5000,duration:5.93s",
2025-06-03 19:18:12,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:13,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:14,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:15,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:15,working_normal,WORKLOAD_START,"type:normal,size:3500",
2025-06-03 19:18:16,working_normal,SAMPLED_STATE,,521.50
2025-06-03 19:18:17,working_normal,SAMPLED_STATE,,521.50
2025-06-03 19:18:17,working_normal,WORKLOAD_END,"type:normal,size:3500,duration:2.20s",
2025-06-03 19:18:18,idle,SAMPLED_STATE,,54.31
2025-06-03 19:18:19,idle,SAMPLED_STATE,,54.31
2025-06-03 19:18:20,idle,SAMPLED_STATE,,54.31
2025-06-03 19:18:21,idle,SAMPLED_STATE,,54.31
2025-06-03 19:18:21,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-06-03 19:18:22,working_normal,SAMPLED_STATE,,397.65
2025-06-03 19:18:23,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.47s",
2025-06-03 19:18:23,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:24,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:25,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:26,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:27,working_normal,WORKLOAD_START,"type:normal,size:4500",
2025-06-03 19:18:27,working_normal,SAMPLED_STATE,,672.40
2025-06-03 19:18:28,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:18:29,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:18:30,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:18:31,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:18:31,working_normal,WORKLOAD_END,"type:normal,size:4500,duration:4.37s",
2025-06-03 19:18:32,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:33,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:34,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:35,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:35,working_normal,WORKLOAD_START,"type:normal,size:4500",
2025-06-03 19:18:36,working_normal,SAMPLED_STATE,,672.40
2025-06-03 19:18:37,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:18:38,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:18:39,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:18:39,working_normal,WORKLOAD_END,"type:normal,size:4500,duration:4.38s",
2025-06-03 19:18:40,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:41,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:42,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:43,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:43,working_normal,WORKLOAD_START,"type:normal,size:4500",
2025-06-03 19:18:44,working_normal,SAMPLED_STATE,,672.40
2025-06-03 19:18:45,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:18:46,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:18:47,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:18:48,working_normal,WORKLOAD_END,"type:normal,size:4500,duration:4.27s",
2025-06-03 19:18:48,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:49,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:50,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:51,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:52,working_normal,WORKLOAD_START,"type:normal,size:4500",
2025-06-03 19:18:52,working_normal,SAMPLED_STATE,,672.40
2025-06-03 19:18:53,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:18:54,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:18:55,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:18:56,working_normal,WORKLOAD_END,"type:normal,size:4500,duration:4.30s",
2025-06-03 19:18:56,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:57,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:58,idle,SAMPLED_STATE,,54.43
2025-06-03 19:18:59,idle,SAMPLED_STATE,,54.43
2025-06-03 19:19:00,working_normal,WORKLOAD_START,"type:normal,size:4500",
2025-06-03 19:19:00,working_normal,SAMPLED_STATE,,672.40
2025-06-03 19:19:01,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:19:02,working_normal,SAMPLED_STATE,,826.90
2025-06-03 19:19:03,working_normal,SAMPLED_STATE,,826.92
2025-06-03 19:19:04,working_normal,SAMPLED_STATE,,826.92
2025-06-03 19:19:04,working_normal,WORKLOAD_END,"type:normal,size:4500,duration:4.53s",
2025-06-03 19:19:05,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:06,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:07,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:08,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:08,working_normal,WORKLOAD_START,"type:normal,size:4500",
2025-06-03 19:19:09,working_normal,SAMPLED_STATE,,672.43
2025-06-03 19:19:10,working_normal,SAMPLED_STATE,,826.92
2025-06-03 19:19:11,working_normal,SAMPLED_STATE,,826.92
2025-06-03 19:19:12,working_normal,SAMPLED_STATE,,826.92
2025-06-03 19:19:13,working_normal,WORKLOAD_END,"type:normal,size:4500,duration:4.53s",
2025-06-03 19:19:13,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:14,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:15,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:16,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:17,working_normal,WORKLOAD_START,"type:normal,size:3500",
2025-06-03 19:19:17,working_normal,SAMPLED_STATE,,428.18
2025-06-03 19:19:18,working_normal,SAMPLED_STATE,,521.64
2025-06-03 19:19:19,working_normal,WORKLOAD_END,"type:normal,size:3500,duration:2.11s",
2025-06-03 19:19:19,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:20,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:21,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:22,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:23,working_normal,WORKLOAD_START,"type:normal,size:4500",
2025-06-03 19:19:23,working_normal,SAMPLED_STATE,,672.43
2025-06-03 19:19:24,working_normal,SAMPLED_STATE,,826.92
2025-06-03 19:19:25,working_normal,SAMPLED_STATE,,826.92
2025-06-03 19:19:26,working_normal,SAMPLED_STATE,,826.92
2025-06-03 19:19:27,working_normal,WORKLOAD_END,"type:normal,size:4500,duration:4.30s",
2025-06-03 19:19:28,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:29,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:30,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:31,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:31,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-06-03 19:19:32,working_normal,SAMPLED_STATE,,397.67
2025-06-03 19:19:33,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.37s",
2025-06-03 19:19:33,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:34,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:35,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:36,idle,SAMPLED_STATE,,54.45
2025-06-03 19:19:37,working_normal,WORKLOAD_START,"type:normal,size:4500",
2025-06-03 19:19:37,working_normal,SAMPLED_STATE,,672.43
2025-06-03 19:19:38,working_normal,SAMPLED_STATE,,826.92
2025-06-03 19:19:39,working_normal,SAMPLED_STATE,,826.92
2025-06-03 19:19:40,working_normal,SAMPLED_STATE,,826.92
2025-06-03 19:19:41,working_normal,WORKLOAD_END,"type:normal,size:4500,duration:4.30s",
