Data,Label
378.43,0
54.3,0
54.3,0
54.3,0
54.3,0
672.27,0
826.77,0
826.77,0
826.77,0
54.3,0
54.3,0
54.3,0
54.3,0
428.02,0
521.48,0
54.3,0
54.3,0
54.3,0
54.3,0
817.21,0
817.21,0
1007.95,0
1007.95,0
1007.95,0
1007.93,0
54.27,0
54.27,0
54.27,0
54.27,0
817.19,0
1007.93,0
1007.93,0
1007.93,0
1007.93,0
1007.93,0
54.27,0
54.27,0
54.27,0
54.27,0
817.19,0
1007.93,0
1007.93,0
1007.93,0
1007.93,0
1008.02,0
54.36,0
54.36,0
54.36,0
54.36,0
672.33,0
826.83,0
714.87,0
826.88,0
54.41,0
54.41,0
54.41,0
54.41,0
428.13,0
521.59,0
54.41,0
54.41,0
54.41,0
54.41,0
817.32,0
817.32,0
1008.06,0
1008.06,0
1008.04,0
1008.04,0
54.38,0
54.38,0
54.38,0
54.38,0
817.3,0
1008.04,0
1008.04,0
1008.04,0
1008.04,0
1008.04,0
54.38,0
54.38,0
54.38,0
54.38,0
817.3,0
1008.04,0
999.03,0
1008.04,0
1008.04,0
1008.04,0
54.38,0
54.38,0
54.38,0
54.38,0
397.6,0
54.38,0
54.38,0
54.38,0
54.38,0
397.6,0
54.38,0
54.38,0
54.38,0
54.38,0
328.93,0
356.39,0
54.38,0
54.38,0
54.38,0
428.11,0
521.57,0
54.38,0
54.38,0
54.38,0
54.38,0
328.93,0
397.6,0
54.38,0
54.38,0
54.38,0
54.38,0
397.6,0
54.38,0
54.38,0
54.38,0
54.38,0
817.3,0
1008.04,0
1008.04,0
1008.04,0
1008.04,0
1008.04,0
54.38,0
54.38,0
54.38,0
54.38,0
397.6,0
54.3,0
54.3,0
54.3,0
54.3,0
672.27,0
826.77,0
826.77,0
826.77,0
826.77,0
54.3,0
54.3,0
54.3,0
54.3,0
521.5,0
521.62,0
54.43,0
54.43,0
54.43,0
54.43,0
346.44,0
54.43,0
54.43,0
54.43,0
54.43,0
672.4,0
826.9,0
826.9,0
826.92,0
54.45,0
54.45,0
54.45,0
54.45,0
817.37,0
817.37,0
1008.11,0
1008.11,0
1008.11,0
1008.11,0
54.45,0
54.45,0
54.45,0
54.45,0
521.64,0
521.64,0
54.45,0
54.45,0
54.45,0
54.45,0
397.67,0
54.45,0
54.45,0
54.45,0
54.45,0
817.37,0
1008.07,0
1008.07,0
1008.07,0
1008.07,0
1008.07,0
54.38,0
54.38,0
54.38,0
54.38,0
428.11,0
521.57,0
54.3,0
54.3,0
54.3,0
54.3,0
672.27,0
826.77,0
826.77,0
826.79,0
826.79,0
54.32,0
54.32,0
54.32,0
54.32,0
521.51,0
521.51,0
54.32,0
54.32,0
54.32,0
54.32,0
672.3,0
826.79,0
826.79,0
826.79,0
54.32,0
54.32,0
54.32,0
54.32,0
428.05,0
441.47,0
54.32,0
54.32,0
54.32,0
54.32,0
328.88,0
397.43,0
54.21,0
54.21,0
54.21,0
54.21,0
397.43,0
54.21,0
54.21,0
54.21,0
54.21,0
428.06,0
521.52,0
521.52,0
54.34,0
54.34,0
54.34,0
54.34,0
428.06,0
521.52,0
54.34,0
54.34,0
54.34,0
54.34,0
672.32,0
826.82,0
826.82,0
826.82,0
826.82,0
54.35,0
54.35,0
54.35,0
54.35,0
817.27,0
1008.0,0
1008.0,0
1008.0,0
1008.0,0
1008.0,0
54.35,0
54.35,0
54.35,0
54.35,0
397.57,0
54.35,0
54.35,0
54.35,0
54.35,0
817.27,0
1008.0,0
1008.0,0
1007.97,0
1007.97,0
1007.97,0
54.31,0
54.31,0
54.31,0
54.31,0
672.29,0
826.78,0
688.78,0
826.78,0
54.31,0
54.31,0
54.31,0
54.31,0
817.23,0
817.23,0
1007.97,0
1007.97,0
1007.97,0
1007.97,0
54.31,0
54.31,0
54.31,0
54.31,0
428.04,0
521.5,0
54.31,0
54.31,0
54.31,0
54.31,0
397.57,0
397.53,0
54.31,0
54.31,0
54.31,0
54.31,0
397.53,0
54.31,0
54.31,0
54.31,0
54.31,0
328.98,0
54.31,0
54.31,0
54.31,0
54.31,0
328.86,0
397.53,0
54.31,0
54.31,0
54.31,0
54.31,0
521.5,0
521.5,0
54.31,0
54.31,0
54.31,0
54.31,0
521.5,0
521.5,0
54.31,0
54.31,0
54.31,0
54.31,0
397.53,0
54.31,0
54.31,0
54.31,0
54.31,0
328.86,0
397.53,0
54.31,0
54.31,0
54.31,0
54.31,0
521.5,0
521.5,0
54.31,0
54.31,0
54.31,0
54.31,0
521.5,0
521.5,0
54.31,0
54.31,0
54.31,0
54.31,0
428.04,0
521.42,0
54.23,0
54.23,0
54.23,0
54.23,0
427.96,0
521.42,0
54.23,0
54.23,0
54.23,0
54.23,0
817.27,0
817.27,0
1008.0,0
1008.0,0
1008.0,0
1008.0,0
54.35,0
54.35,0
54.35,0
54.35,0
672.32,0
826.92,0
826.92,0
826.92,0
54.45,0
54.45,0
54.45,0
54.45,0
428.18,0
467.6,0
54.45,0
54.45,0
54.45,0
54.45,0
672.43,0
826.92,0
826.92,0
826.92,0
754.92,0
54.45,0
54.45,0
54.45,0
428.18,0
521.64,0
54.45,0
54.45,0
54.45,0
54.45,0
817.37,0
1008.11,0
1008.11,0
1008.11,0
1008.11,0
1008.11,0
54.45,0
54.45,0
54.45,0
54.45,0
672.43,0
826.92,0
826.92,0
826.92,0
54.45,0
54.45,0
54.45,0
54.45,0
817.37,0
817.37,0
1008.09,0
1008.09,0
1008.09,0
1008.09,0
54.43,0
54.43,0
54.43,0
54.43,0
672.4,0
826.9,0
826.9,0
826.9,0
54.43,0
54.43,0
54.43,0
54.43,0
428.16,0
521.62,0
54.43,0
54.43,0
54.43,0
54.43,0
328.98,0
397.56,0
54.34,0
54.34,0
54.34,0
54.34,0
672.32,0
826.81,0
826.81,0
826.81,0
54.34,0
54.34,0
54.34,0
54.34,0
672.32,0
826.81,0
826.81,0
826.81,0
54.34,0
54.34,0
54.34,0
54.34,0
618.04,0
817.26,0
1008.0,0
1008.0,0
1008.0,0
1008.0,0
54.31,0
54.31,0
54.31,0
54.31,0
397.53,0
397.44,0
54.22,0
54.22,0
54.22,0
54.22,0
672.2,0
826.69,0
826.8,0
826.8,0
54.33,0
54.33,0
54.33,0
54.33,0
817.25,0
1007.99,0
1007.99,0
1007.99,0
1007.99,0
1007.99,0
54.33,0
54.33,0
54.33,0
54.33,0
397.55,0
54.33,0
54.33,0
54.33,0
54.33,0
428.06,0
521.52,0
54.33,0
54.33,0
54.33,0
54.33,0
397.59,0
397.44,0
54.22,0
54.22,0
54.22,0
54.22,0
817.26,0
1008.0,0
1007.96,0
1007.96,0
1007.96,0
1007.96,0
54.31,0
54.31,0
54.31,0
54.31,0
428.04,0
521.5,0
54.31,0
54.31,0
54.31,0
54.31,0
428.04,0
521.5,0
521.5,0
54.31,0
54.31,0
54.31,0
54.31,0
672.28,0
826.78,0
756.77,0
826.78,0
54.31,0
54.31,0
54.31,0
54.31,0
817.23,0
817.23,0
1007.96,0
1007.96,0
1007.96,0
1008.05,0
54.39,0
54.39,0
54.39,0
54.39,0
397.65,0
397.65,0
54.43,0
54.43,0
54.43,0
54.43,0
397.65,0
54.43,0
54.43,0
54.43,0
54.43,0
817.35,0
817.35,0
1008.05,0
1008.05,0
1008.05,0
1008.05,0
907.07,0
54.43,0
54.43,0
54.43,0
428.16,0
521.62,0
495.5,0
54.35,0
54.35,0
54.35,0
428.19,0
521.65,0
54.46,0
54.46,0
54.46,0
54.46,0
428.19,0
471.61,0
54.46,0
54.46,0
54.46,0
54.46,0
672.44,0
826.92,0
826.91,0
826.91,0
54.44,0
54.44,0
54.44,0
54.44,0
659.74,1
1427.63,1
1427.63,1
1461.7,1
1702.29,1
1702.29,1
1702.29,1
1702.2,1
1702.2,1
1702.2,1
1702.2,1
1702.2,1
54.34,0
54.34,0
54.34,0
54.34,0
672.32,0
826.81,0
826.81,0
826.81,0
826.81,0
54.34,0
54.34,0
54.34,0
54.34,0
672.32,0
826.81,0
826.81,0
826.81,0
54.34,0
54.34,0
54.34,0
54.34,0
672.32,0
826.81,0
826.81,0
826.81,0
54.34,0
54.34,0
54.34,0
54.34,0
329.0,0
397.67,0
54.45,0
54.45,0
54.45,0
54.45,0
521.64,0
521.64,0
54.45,0
54.45,0
54.45,0
54.45,0
817.37,0
1008.11,0
1008.07,0
915.06,0
1008.07,0
1008.07,0
54.42,0
54.42,0
54.42,0
54.42,0
817.34,0
1008.07,0
1008.07,0
1008.07,0
1008.07,0
1008.07,0
54.42,0
54.42,0
54.42,0
54.42,0
397.64,0
54.42,0
54.42,0
54.42,0
54.42,0
397.64,0
397.64,0
54.42,0
54.42,0
54.42,0
54.42,0
817.34,0
1008.07,0
1008.07,0
1008.07,0
1008.07,0
54.38,0
54.38,0
54.38,0
54.38,0
817.3,0
1008.04,0
1008.04,0
1008.02,0
1008.02,0
1008.02,0
54.36,0
54.36,0
54.36,0
54.36,0
428.12,0
521.58,0
54.39,0
54.39,0
54.39,0
54.39,0
328.95,0
397.49,0
54.27,0
54.27,0
54.27,0
54.27,0
397.49,0
54.19,0
54.19,0
54.19,0
54.19,0
672.28,0
826.77,0
826.77,0
826.77,0
54.43,0
54.43,0
54.43,0
54.43,0
328.98,0
397.57,0
54.35,0
54.35,0
54.35,0
54.35,0
817.27,0
1008.0,0
1008.0,0
1008.0,0
1008.0,0
1008.0,0
54.35,0
54.35,0
54.35,0
54.35,0
817.27,0
1008.0,0
1008.0,0
1008.0,0
1008.0,0
54.35,0
54.35,0
54.35,0
54.35,0
397.57,0
397.57,0
54.35,0
54.35,0
54.35,0
54.35,0
817.27,0
1008.0,0
1008.0,0
1008.0,0
1008.0,0
1008.0,0
54.35,0
54.35,0
54.35,0
54.35,0
521.54,0
521.54,0
54.35,0
54.35,0
54.35,0
54.35,0
817.27,0
1008.0,0
1008.0,0
1008.0,0
1008.0,0
1008.0,0
54.33,0
54.33,0
54.33,0
54.33,0
817.25,0
1007.99,0
1007.99,0
1007.99,0
1007.99,0
1007.95,0
54.3,0
54.3,0
54.3,0
54.3,0
397.52,0
54.3,0
54.3,0
54.3,0
54.3,0
397.52,0
54.3,0
54.3,0
54.3,0
54.3,0
397.52,0
397.52,0
54.3,0
54.3,0
54.3,0
54.3,0
521.48,0
521.48,0
54.3,0
54.3,0
54.3,0
54.3,0
397.52,0
54.3,0
54.3,0
54.3,0
54.3,0
672.44,0
826.93,0
826.93,0
826.93,0
826.93,0
54.45,0
54.45,0
54.45,0
54.45,0
817.38,0
1008.09,0
1008.09,0
1008.09,0
1008.09,0
1008.09,0
54.46,0
54.46,0
54.46,0
54.46,0
521.65,0
521.65,0
54.46,0
54.46,0
54.46,0
54.46,0
397.68,0
54.46,0
54.46,0
54.46,0
54.46,0
817.38,0
817.38,0
1008.09,0
1008.09,0
1008.09,0
1008.09,0
54.43,0
54.43,0
54.43,0
54.43,0
672.44,0
826.93,0
826.93,0
826.93,0
54.46,0
54.46,0
54.46,0
54.46,0
817.38,0
817.38,0
1008.12,0
1008.12,0
1008.12,0
1008.12,0
54.46,0
54.46,0
54.46,0
54.46,0
397.68,0
54.46,0
54.46,0
54.46,0
54.46,0
817.38,0
817.38,0
1008.12,0
1008.12,0
1008.12,0
1008.12,0
54.46,0
54.46,0
54.46,0
54.46,0
428.19,0
521.65,0
54.46,0
54.46,0
54.46,0
54.46,0
672.44,0
826.93,0
826.93,0
826.93,0
826.93,0
54.46,0
54.46,0
54.46,0
54.46,0
817.38,0
1008.09,0
1008.09,0
1008.09,0
1008.09,0
835.07,0
54.43,0
54.43,0
54.43,0
54.43,0
521.62,0
521.62,0
54.43,0
54.43,0
54.43,0
54.43,0
521.65,0
521.65,0
54.46,0
54.46,0
54.46,0
54.46,0
672.44,0
826.93,0
826.93,0
826.93,0
54.46,0
54.46,0
54.46,0
54.46,0
397.68,0
54.46,0
54.46,0
54.46,0
54.46,0
817.38,0
817.38,0
1008.12,0
1008.12,0
1008.12,0
1008.12,0
54.46,0
54.46,0
54.46,0
54.46,0
672.44,0
826.93,0
826.93,0
826.92,0
826.92,0
54.44,0
54.44,0
54.44,0
54.44,0
397.66,0
54.44,0
54.44,0
54.44,0
54.44,0
428.17,0
521.63,0
54.44,0
54.44,0
54.44,0
54.44,0
672.41,0
826.91,0
826.91,0
826.91,0
826.91,0
54.44,0
54.44,0
54.44,0
54.44,0
397.66,0
54.44,0
54.44,0
54.44,0
54.44,0
428.17,0
521.63,0
54.44,0
54.44,0
54.44,0
54.44,0
672.41,0
826.9,0
826.9,0
826.89,0
826.89,0
54.42,0
54.42,0
54.42,0
54.42,0
817.34,0
1008.08,0
1008.08,0
1008.08,0
1008.08,0
1008.06,0
54.41,0
54.41,0
54.41,0
54.41,0
521.59,0
521.59,0
54.41,0
54.41,0
54.41,0
54.41,0
817.32,0
1008.06,0
1008.06,0
1008.06,0
1008.06,0
1008.06,0
54.41,0
54.41,0
54.41,0
54.41,0
356.42,0
54.41,0
54.41,0
54.41,0
54.41,0
328.96,0
397.62,0
54.41,0
54.41,0
54.41,0
54.41,0
397.62,0
54.41,0
54.41,0
54.41,0
54.41,0
817.32,0
1008.06,0
1008.06,0
1008.06,0
1008.06,0
1008.06,0
54.41,0
54.41,0
54.41,0
54.41,0
817.32,0
1008.06,0
1008.06,0
1008.06,0
1008.06,0
1008.06,0
54.41,0
54.41,0
54.41,0
54.41,0
397.66,0
54.44,0
54.44,0
54.44,0
54.44,0
672.41,0
826.91,0
826.91,0
826.91,0
54.44,0
54.44,0
54.44,0
54.44,0
817.36,0
817.36,0
1008.1,0
1008.1,0
1008.1,0
1008.1,0
54.44,0
54.44,0
54.44,0
54.44,0
817.36,0
1008.1,0
1008.1,0
1008.1,0
1008.1,0
1008.1,0
54.44,0
54.44,0
54.44,0
54.44,0
428.17,0
521.63,0
54.44,0
54.44,0
54.44,0
54.44,0
672.41,0
826.91,0
826.91,0
826.91,0
826.91,0
54.44,0
54.44,0
54.44,0
54.44,0
672.41,0
826.91,0
826.91,0
826.91,0
54.44,0
54.44,0
54.44,0
54.44,0
428.17,0
521.63,0
54.44,0
54.44,0
54.44,0
54.44,0
672.41,0
826.91,0
826.91,0
826.91,0
826.91,0
54.44,0
54.44,0
54.44,0
54.44,0
521.63,0
521.51,0
54.32,0
54.32,0
54.32,0
54.32,0
397.66,0
54.32,0
54.32,0
54.32,0
54.32,0
428.05,0
521.51,0
54.32,0
54.32,0
54.32,0
54.32,0
672.29,0
826.79,0
826.79,0
826.79,0
772.79,0
54.32,0
54.32,0
54.32,0
672.29,0
810.89,0
826.9,0
826.9,0
826.9,0
54.43,0
54.43,0
54.43,0
54.43,0
397.65,0
54.43,0
54.43,0
54.43,0
54.43,0
397.65,0
329.85,0
54.43,0
54.43,0
54.43,0
428.16,0
521.62,0
54.43,0
54.43,0
54.43,0
54.43,0
328.98,0
397.65,0
54.43,0
54.43,0
54.43,0
54.43,0
672.4,0
826.9,0
826.9,0
826.9,0
54.43,0
54.43,0
54.43,0
54.43,0
817.35,0
1008.09,0
1008.09,0
1008.09,0
1008.09,0
1008.09,0
54.43,0
54.43,0
54.43,0
54.43,0
397.65,0
54.43,0
54.43,0
54.43,0
54.43,0
428.16,0
521.51,0
54.32,0
54.32,0
54.32,0
54.32,0
672.31,0
826.8,0
826.8,0
826.8,0
54.34,0
54.34,0
54.34,0
54.34,0
672.31,0
826.8,0
826.8,0
826.8,0
826.8,0
54.34,0
54.34,0
54.34,0
54.34,0
672.31,0
826.8,0
826.8,0
826.8,0
54.34,0
54.34,0
54.34,0
54.34,0
328.89,0
397.55,0
54.34,0
54.34,0
54.34,0
54.34,0
397.57,0
54.35,0
54.35,0
54.35,0
54.35,0
397.57,0
54.35,0
54.35,0
54.35,0
54.35,0
672.32,0
826.92,0
826.92,0
826.91,0
826.91,0
54.44,0
54.44,0
54.44,0
54.44,0
521.63,0
521.51,0
54.32,0
54.32,0
54.32,0
54.32,0
397.55,0
54.34,0
54.34,0
54.34,0
54.34,0
672.31,0
826.8,0
826.8,0
826.8,0
54.34,0
54.34,0
54.34,0
54.34,0
672.31,0
826.8,0
826.8,0
826.8,0
826.8,0
54.34,0
54.34,0
54.34,0
54.34,0
521.52,0
521.52,0
54.34,0
54.34,0
54.34,0
54.34,0
817.25,0
1007.99,0
1007.97,0
1007.97,0
1007.97,0
1007.97,0
54.31,0
54.31,0
54.31,0
54.31,0
817.23,0
1007.97,0
1007.97,0
1007.97,0
1007.97,0
1007.97,0
54.31,0
54.31,0
54.31,0
54.31,0
672.29,0
826.78,0
826.78,0
826.8,0
54.32,0
54.32,0
54.32,0
54.32,0
817.24,0
817.24,0
1007.96,0
1007.96,0
1007.96,0
1007.96,0
54.3,0
54.3,0
54.3,0
54.3,0
817.23,0
817.23,0
1007.97,0
1007.97,0
1007.97,0
1008.05,0
54.39,0
54.39,0
54.39,0
54.39,0
817.31,0
817.31,0
1008.05,0
1008.05,0
1008.05,0
1008.05,0
54.39,0
54.39,0
54.39,0
54.39,0
428.12,0
521.58,0
54.39,0
54.39,0
54.39,0
54.39,0
397.49,0
397.49,0
54.27,0
54.27,0
54.27,0
54.27,0
672.4,0
826.9,0
826.89,0
826.89,0
54.42,0
54.42,0
54.42,0
54.42,0
817.34,0
1008.07,0
1008.07,0
1008.07,0
1008.07,0
1008.07,0
54.42,0
54.42,0
54.42,0
54.42,0
672.39,0
826.89,0
826.89,0
776.88,0
54.42,0
54.42,0
54.42,0
54.42,0
672.39,0
826.89,0
826.89,0
826.89,0
826.89,0
54.42,0
54.42,0
54.42,0
54.42,0
521.61,0
521.61,0
54.42,0
54.42,0
54.42,0
54.42,0
672.39,0
826.89,0
826.89,0
800.88,0
54.42,0
54.42,0
54.42,0
54.42,0
672.39,0
826.89,0
826.89,0
826.89,0
826.89,0
54.42,0
54.42,0
54.42,0
54.42,0
521.61,0
521.5,0
54.31,0
54.31,0
54.31,0
54.31,0
521.5,0
521.5,0
54.31,0
54.31,0
54.31,0
54.31,0
521.5,0
521.5,0
54.31,0
54.31,0
54.31,0
54.31,0
817.23,0
982.96,0
1007.97,0
1007.97,0
1007.97,0
1007.97,0
54.31,0
54.31,0
54.31,0
54.31,0
428.04,0
521.5,0
54.31,0
54.31,0
54.31,0
54.31,0
672.29,0
826.78,0
826.78,0
826.78,0
826.78,0
54.31,0
54.31,0
54.31,0
54.31,0
397.63,0
54.41,0
54.41,0
54.41,0
54.41,0
521.6,0
521.6,0
54.41,0
54.41,0
54.41,0
54.41,0
1427.66,1
1427.66,1
1455.73,1
1702.32,1
1702.32,1
1702.32,1
1702.32,1
1702.32,1
1702.32,1
1702.32,1
1702.32,1
54.46,0
54.46,0
54.46,0
54.46,0
397.68,0
54.46,0
54.46,0
54.46,0
54.46,0
672.44,0
826.93,0
826.93,0
826.92,0
826.92,0
54.45,0
54.45,0
54.45,0
54.45,0
672.43,0
672.45,0
826.92,0
826.92,0
54.45,0
54.45,0
54.45,0
54.45,0
817.37,0
1008.11,0
1008.11,0
1008.11,0
1008.07,0
1008.07,0
54.42,0
54.42,0
54.42,0
54.42,0
672.39,0
826.89,0
826.89,0
826.89,0
54.42,0
54.42,0
54.42,0
54.42,0
817.37,0
817.37,0
1008.11,0
1008.11,0
1008.09,0
1008.09,0
54.43,0
54.43,0
54.43,0
54.43,0
672.4,0
826.89,0
826.89,0
826.89,0
826.89,0
54.42,0
54.42,0
54.42,0
54.42,0
817.34,0
1008.07,0
1008.07,0
1008.07,0
1008.07,0
1008.07,0
54.42,0
54.42,0
54.42,0
54.42,0
672.39,0
826.89,0
826.89,0
826.91,0
54.44,0
54.44,0
54.44,0
54.44,0
521.63,0
521.63,0
54.44,0
54.44,0
54.44,0
54.44,0
397.66,0
54.44,0
54.44,0
54.44,0
54.44,0
428.17,0
521.63,0
54.44,0
54.44,0
54.44,0
54.44,0
428.17,0
521.63,0
54.44,0
54.44,0
54.44,0
54.44,0
397.66,0
397.66,0
54.44,0
54.44,0
54.44,0
54.44,0
521.63,0
521.63,0
54.44,0
54.44,0
54.44,0
54.44,0
672.41,0
826.91,0
826.91,0
826.91,0
54.44,0
54.44,0
54.44,0
54.44,0
329.02,0
397.56,0
54.34,0
54.34,0
54.34,0
54.34,0
521.53,0
521.53,0
54.34,0
54.34,0
54.34,0
54.34,0
672.32,0
826.81,0
826.8,0
826.8,0
54.33,0
54.33,0
54.33,0
54.33,0
817.26,0
1008.0,0
1008.0,0
1008.0,0
1008.0,0
1008.0,0
54.34,0
54.34,0
54.34,0
54.34,0
817.38,0
1008.12,0
1008.12,0
1008.12,0
1008.12,0
1008.12,0
54.46,0
54.46,0
