timestamp,state,event_type,event_details,cpu_percent
2025-05-26 10:01:52,idle,SAMPLED_STATE,,3.9
2025-05-26 10:01:53,idle,SAMPLED_STATE,,2.8
2025-05-26 10:01:54,working_normal,WORKLOAD_START,"type:normal,size:3200",
2025-05-26 10:01:54,working_normal,SAMPLED_STATE,,40.6
2025-05-26 10:01:55,working_normal,SAMPLED_STATE,,100.0
2025-05-26 10:01:56,working_normal,WORKLOAD_END,"type:normal,size:3200,duration:1.75s",
2025-05-26 10:01:56,idle,SAMPLED_STATE,,43.4
2025-05-26 10:01:57,idle,SAMPLED_STATE,,7.7
2025-05-26 10:01:58,idle,SAMPLED_STATE,,2.3
2025-05-26 10:01:59,idle,SAMPLED_STATE,,2.5
2025-05-26 10:02:00,working_normal,WORKLOAD_START,"type:normal,size:3000",
2025-05-26 10:02:00,working_normal,SAMPLED_STATE,,69.2
2025-05-26 10:02:01,working_normal,WORKLOAD_END,"type:normal,size:3000,duration:1.49s",
2025-05-26 10:02:01,idle,SAMPLED_STATE,,91.0
2025-05-26 10:02:02,idle,SAMPLED_STATE,,9.3
2025-05-26 10:02:03,idle,SAMPLED_STATE,,3.3
2025-05-26 10:02:04,idle,SAMPLED_STATE,,2.8
2025-05-26 10:02:05,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-26 10:02:05,working_normal,SAMPLED_STATE,,31.7
2025-05-26 10:02:06,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.24s",
2025-05-26 10:02:06,idle,SAMPLED_STATE,,95.7
2025-05-26 10:02:07,idle,SAMPLED_STATE,,9.2
2025-05-26 10:02:08,idle,SAMPLED_STATE,,3.9
2025-05-26 10:02:09,idle,SAMPLED_STATE,,3.0
2025-05-26 10:02:10,working_normal,WORKLOAD_START,"type:normal,size:3400",
2025-05-26 10:02:11,working_normal,SAMPLED_STATE,,26.6
2025-05-26 10:02:12,working_normal,SAMPLED_STATE,,99.3
2025-05-26 10:02:12,working_normal,WORKLOAD_END,"type:normal,size:3400,duration:2.09s",
2025-05-26 10:02:13,idle,SAMPLED_STATE,,81.9
2025-05-26 10:02:14,idle,SAMPLED_STATE,,8.8
2025-05-26 10:02:15,idle,SAMPLED_STATE,,2.6
2025-05-26 10:02:16,idle,SAMPLED_STATE,,2.5
2025-05-26 10:02:16,working_normal,WORKLOAD_START,"type:normal,size:2800",
2025-05-26 10:02:17,working_normal,SAMPLED_STATE,,32.9
2025-05-26 10:02:18,working_normal,WORKLOAD_END,"type:normal,size:2800,duration:1.33s",
2025-05-26 10:02:18,idle,SAMPLED_STATE,,93.8
2025-05-26 10:02:19,idle,SAMPLED_STATE,,8.1
2025-05-26 10:02:20,idle,SAMPLED_STATE,,3.3
2025-05-26 10:02:21,idle,SAMPLED_STATE,,2.5
2025-05-26 10:02:22,working_normal,WORKLOAD_START,"type:normal,size:3200",
