Model,Time,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
KMeansAD_U,0.1700413227081298,0.6405683012982214,0.9933060670363018,0.8213425582432952,0.9962466406459404,0.7906927612828574,0.8586666666666667,0.8259587020648963,0.8320802363430227,0.9902678240830144
KMeansAD_U,0.1444361209869384,0.7194843349414022,0.9951979753728676,0.8837124916020648,0.9977318252278246,0.8146214099216711,0.850632911392405,0.8401084010840103,0.8488627434876465,0.9916303134781402
KShapeAD,49.66285228729248,0.996040449198274,0.999885915075182,0.9981356383020782,0.999969889971818,0.9695071981221264,1.0,0.9999999999999996,0.973347344287352,0.9997505669784472
KShapeAD,2.5884218215942383,0.9939186698964266,0.9998383796898412,0.9967207399238158,0.9999430863793148,0.9681159420289857,0.9710982658959536,0.970760233918128,0.968254103713529,0.9987522541939454
Left_STAMPi,7.220482349395752,0.1247160934674533,0.7944741065248971,0.1829662432848883,0.7808714864271082,0.2585813745497499,0.2835820895522388,0.2652510347309695,0.2505681189384487,0.8074777531128228
Left_STAMPi,4.010277509689331,0.1247160934674533,0.7944741065248971,0.1829662432848883,0.7808714864271082,0.2585858585858586,0.276,0.2640402347024304,0.1632924806081941,0.6114491374442428
LOF,0.0301322937011718,0.053737083209594,0.5420203299336026,0.0543937069294076,0.6069467360402557,0.0812157634314756,0.4571428571428571,0.3018867924528297,0.1518550474547023,0.6679531525923165
LOF,0.0318689346313476,0.053737083209594,0.5420203299336026,0.0543937069294076,0.6069467360402557,0.0812182741116751,0.2745098039215686,0.2222222222222217,0.0905349794238683,0.3102795474257632
LSTMAD,1.725560188293457,0.6786146601751625,0.9045308827891482,0.6770867843384579,0.9297468343623562,0.7245236608342858,1.0,0.9999999999999996,0.7827557058326289,0.9966093175039714
LSTMAD,1.6537747383117676,0.7143206959647753,0.9019782325963448,0.7163536128183737,0.9369372331124802,0.7785714285714286,0.991150442477876,0.9863013698630132,0.7922011852218509,0.992128172048334
M2N2,0.6114592552185059,0.167213589616682,0.7935956526037984,0.1768982033401339,0.8696788454377383,0.3531211281674531,0.691358024691358,0.3930635838150285,0.2376237623762376,0.807271809572951
M2N2,0.68137526512146,0.3345817778775082,0.8318768491264897,0.2968040778800313,0.894910205696185,0.3690987124463519,0.6131386861313869,0.4450261780104708,0.2234719469055624,0.8174563543312816
MatrixProfile,28.032225847244263,0.1199824520761202,0.6698106570531103,0.2349357533937496,0.8142980776219669,0.179278415373863,0.4802110817941952,0.2692307692307687,0.1951548248416894,0.7680803312900129
MatrixProfile,0.0372352600097656,0.1199824520761202,0.6698106570531103,0.2349357533937496,0.8142980776219669,0.1792828685258964,0.3736654804270463,0.2145708582834328,0.1306712050018518,0.7178442304701477
MOMENT_ZS,3.723348379135132,0.0988160465221069,0.7981704580890014,0.1485691997438671,0.873721904426961,0.1708035971705086,0.4776902887139108,0.2372881355932198,0.1536822335392061,0.8422766331775061
MOMENT_ZS,3.2662973403930664,0.0891110001764839,0.7874616864794152,0.1432386526838299,0.8640622104502284,0.1598579040852575,0.425531914893617,0.1969561324977616,0.1424646086541275,0.8186771179548381
OmniAnomaly,1.1256041526794434,0.244193424242116,0.9437162023410228,0.2872694042160416,0.9599462281045448,0.3791778610511256,0.7817258883248731,0.4737662337662333,0.2907604251839738,0.8044966961843627
OmniAnomaly,1.060750961303711,0.2263768445362034,0.9396186521246416,0.2611714222300483,0.9565799803939457,0.3625254582484725,0.5894736842105263,0.4292682926829264,0.1959431072874375,0.799428209359841
POLY,0.389256477355957,0.5140402877191389,0.9665579057050064,0.7325862015427124,0.9885214818856288,0.641078813175028,0.7164179104477612,0.6810551558752993,0.6350006443944839,0.9807095228501784
POLY,0.0288772583007812,0.5140402877191389,0.9665579057050064,0.7325862015427124,0.9885214818856288,0.6410835214446953,0.7076923076923077,0.6764705882352937,0.6327205280256548,0.9601437414962302
SAND,1.9264953136444087,0.8839963586036553,0.996821784136111,0.930695642547311,0.9984926612679154,0.8079046174778779,0.9142857142857144,0.8942701227830827,0.8257787876198279,0.988809052096814
SAND,1.6125471591949463,0.8958611762791789,0.997304743651174,0.9529431143765312,0.99900473553932,0.8369565217391305,0.8795811518324608,0.8693181818181812,0.8477755940682509,0.9899166466173652
SR,0.0020005702972412,0.6884462344068791,0.866466447623611,0.7171336378260899,0.9296516961055477,0.7766274220025399,0.991150442477876,0.9824561403508766,0.77232280724871,0.9853130483945798
SR,0.0019977092742919,0.6884462344068791,0.866466447623611,0.7171336378260899,0.9296516961055477,0.7766323024054983,0.9710982658959536,0.9572649572649566,0.7526498527084503,0.97919164601416
Sub_HBOS,2.0451815128326416,0.7075851967742846,0.9945961773944524,0.9073882700357592,0.9983464250073202,0.8512771471682916,0.9056603773584906,0.8571428571428567,0.8544825056670937,0.9932829441288336
Sub_HBOS,0.0046577453613281,0.7075851967742846,0.9945961773944524,0.9073882700357592,0.9983464250073202,0.8512820512820515,0.8571428571428571,0.8549222797927456,0.8430382485762388,0.9929922018241908
Sub_IForest,0.2823030948638916,0.0705500447994836,0.735758398551882,0.0984157321928741,0.8005851831247206,0.1358447266599074,0.3129584352078239,0.1839416058394156,0.1111356545268796,0.7585493887511721
Sub_IForest,0.1955940723419189,0.0705500447994836,0.735758398551882,0.0984157321928741,0.8005851831247206,0.1358490566037735,0.3111111111111111,0.1644677390204226,0.1009089994337555,0.6975247797824438
Sub_KNN,0.0600848197937011,0.4067170371762393,0.9815448619952694,0.6948673643287505,0.9905014165616952,0.5938653666591168,0.6725274725274726,0.6050096339113675,0.6376976517520768,0.9773138209705464
Sub_KNN,0.058530569076538,0.4067170371762393,0.9815448619952694,0.6948673643287505,0.9905014165616952,0.5938697318007663,0.6280373831775701,0.6074950690335301,0.609772685183294,0.977589842660963
Sub_LOF,0.1180605888366699,0.0556596760942221,0.3726146743635962,0.0292077715752693,0.4174573014753,0.0736821629377878,0.0909090909090909,0.0799999999999999,0.0781387602629506,0.8828742731321945
Sub_LOF,0.1147041320800781,0.0556596760942221,0.3726146743635962,0.0292077715752693,0.4174573014753,0.0736842105263157,0.0837696335078534,0.0727272727272725,0.05,0.4409292054799901
Sub_MCD,0.2839033603668213,0.3117082047836862,0.9590691810984096,0.4767434279009703,0.978687485432924,0.4922347929903522,0.7453703703703703,0.5858490566037731,0.3973928424938475,0.965600018970414
Sub_MCD,0.2674806118011474,0.3117082047836862,0.9590691810984096,0.4767434279009703,0.978687485432924,0.492239467849224,0.6614173228346457,0.5612244897959179,0.3770326231270153,0.9638904659612249
Sub_OCSVM,0.2026500701904297,0.7110862513882544,0.9888824240764824,0.8355929918045987,0.9948215364956936,0.6235249938029295,0.7978142076502732,0.7575757575757569,0.5709765831188426,0.9794324169724884
Sub_OCSVM,0.1875131130218505,0.7110862513882544,0.9888824240764824,0.8355929918045987,0.9948215364956936,0.6235294117647059,0.6473988439306358,0.6332665330661318,0.5858017274972793,0.9791628780966872
Sub_PCA,0.0059990882873535,0.9160507000402516,0.998233585080734,0.974518923898549,0.9995445141649804,0.9021689508779548,0.9767441860465116,0.9607843137254896,0.8986711134327969,0.9961898732110248
Sub_PCA,0.0040769577026367,0.9160507000402516,0.998233585080734,0.974518923898549,0.9995445141649804,0.9021739130434784,0.9081081081081082,0.906593406593406,0.897480619646182,0.9956995495323162
TranAD,5.173148393630981,0.0400156274505398,0.5865833276290872,0.0632868623415151,0.7319768857525317,0.1010612947670741,0.1995249406175772,0.1428571428571426,0.0679570702552554,0.7068419322150268
TranAD,0.5870099067687988,0.0294317645566934,0.5496112556186826,0.0432419205285869,0.664194913300303,0.0767572229409228,0.1401167639699749,0.0786416443252903,0.0636050998591907,0.6832004454120386
USAD,0.5927989482879639,0.0889276980855421,0.7922713167682022,0.1264324587040086,0.8194615162753531,0.1554354985581181,0.2706270627062706,0.1899441340782118,0.1297238267666752,0.7895910566103649
USAD,0.5527632236480713,0.0703134886835209,0.7515130513153991,0.1017656438725287,0.7818154146698556,0.1380597014925373,0.1985559566787003,0.1515789473684207,0.1087141990219059,0.5618281535593267
